,Other,Recombinants,Delta,BA.1.X,BA.2.X,BA.2.12.X,BA.4.X,BA.5.X,XBB.X,XBB.1.5.X,BA.2.86.X,JN.1.X,KP.1.X,KP.3.X,LB.1.3.X,LB.1.3.4.X,XEC.X,LP.8.1.X,XFG.X,NB.1.8.1.X,BA.3.2.X
2022-10-29,0.00041185483870970137,0.01818801064516129,5.110967741935485e-06,2.9670967741863857e-06,4.822548387096774e-05,1.4648387096774193e-06,0.006451506129032258,0.974868383548387,1.3878387096774192e-05,4.680645161290323e-06,0.0,2.9377419354838714e-06,9.796774193548387e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-30,0.00041185483870970137,0.01818801064516129,5.110967741935485e-06,2.9670967741863857e-06,4.822548387096774e-05,1.4648387096774193e-06,0.006451506129032258,0.974868383548387,1.3878387096774192e-05,4.680645161290323e-06,0.0,2.9377419354838714e-06,9.796774193548387e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-31,0.00041185483870970137,0.01818801064516129,5.110967741935485e-06,2.9670967741863857e-06,4.822548387096774e-05,1.4648387096774193e-06,0.006451506129032258,0.974868383548387,1.3878387096774192e-05,4.680645161290323e-06,0.0,2.9377419354838714e-06,9.796774193548387e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,0.00043143937500002635,0.0176281671875,6.415937500000002e-06,3.5356249999930612e-06,4.873343750000001e-05,1.4190625000000002e-06,0.006244537812500001,0.9756121240625001,1.3915312500000001e-05,4.534375000000001e-06,0.0,3.7450000000000006e-06,1.4328125000000003e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-02,0.0005004742307692672,0.017877196923076922,7.896538461538463e-06,4.351538461529922e-06,5.3574615384615396e-05,1.7465384615384618e-06,0.004322390000000001,0.9772032896153846,1.7126538461538465e-05,5.580769230769232e-06,0.0,4.60923076923077e-06,1.7634615384615389e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-03,0.0003989700000000405,0.008556682916666667,7.673750000000001e-06,4.714166666657414e-06,4.78325e-05,1.8920833333333334e-06,0.00363956,0.9873174858333332,1.481e-05,3.475e-06,0.0,4.9933333333333335e-06,1.9104166666666667e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04,0.0003989700000000405,0.008556682916666667,7.673750000000001e-06,4.714166666657414e-06,4.78325e-05,1.8920833333333334e-06,0.00363956,0.9873174858333332,1.481e-05,3.475e-06,0.0,4.9933333333333335e-06,1.9104166666666667e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-05,0.0003989700000000405,0.008556682916666667,7.673750000000001e-06,4.714166666657414e-06,4.78325e-05,1.8920833333333334e-06,0.00363956,0.9873174858333332,1.481e-05,3.475e-06,0.0,4.9933333333333335e-06,1.9104166666666667e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-06,0.0003989700000000405,0.008556682916666667,7.673750000000001e-06,4.714166666657414e-06,4.78325e-05,1.8920833333333334e-06,0.00363956,0.9873174858333332,1.481e-05,3.475e-06,0.0,4.9933333333333335e-06,1.9104166666666667e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-07,0.0003989700000000405,0.008556682916666667,7.673750000000001e-06,4.714166666657414e-06,4.78325e-05,1.8920833333333334e-06,0.00363956,0.9873174858333332,1.481e-05,3.475e-06,0.0,4.9933333333333335e-06,1.9104166666666667e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-08,0.00042428680000008696,0.008232566,8.5724e-06,6.074399999991118e-06,5.02612e-05,1.8164e-06,0.005278864000000001,0.9859716527999999,1.60728e-05,3.3360000000000003e-06,0.0,4.6632e-06,1.8340000000000001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-09,0.0004800152000001015,0.008251139999999999,9.926800000000001e-06,8.155599999991117e-06,4.72452e-05,1.3588e-06,0.0052791692,0.9858959263999999,1.6613600000000003e-05,2.8244e-06,0.0,5.4524e-06,1.8340000000000001e-06,0.0,0.0,0.0,3.384e-07,0.0,0.0,0.0,0.0
2022-11-10,0.0005109504166667738,0.0085966225,1.134666666666667e-05,8.495416666657414e-06,4.962208333333333e-05,1.4154166666666667e-06,0.0018851224999999999,0.988909615,1.506625e-05,1.955833333333334e-06,0.0,5.679583333333333e-06,2.8370833333333336e-06,0.0,0.0,0.0,1.2712500000000001e-06,0.0,0.0,0.0,0.0
2022-11-11,0.0005109504166667738,0.0085966225,1.134666666666667e-05,8.495416666657414e-06,4.962208333333333e-05,1.4154166666666667e-06,0.0018851224999999999,0.988909615,1.506625e-05,1.955833333333334e-06,0.0,5.679583333333333e-06,2.8370833333333336e-06,0.0,0.0,0.0,1.2712500000000001e-06,0.0,0.0,0.0,0.0
2022-11-12,0.0005109504166667738,0.0085966225,1.134666666666667e-05,8.495416666657414e-06,4.962208333333333e-05,1.4154166666666667e-06,0.0018851224999999999,0.988909615,1.506625e-05,1.955833333333334e-06,0.0,5.679583333333333e-06,2.8370833333333336e-06,0.0,0.0,0.0,1.2712500000000001e-06,0.0,0.0,0.0,0.0
2022-11-13,0.0005109504166667738,0.0085966225,1.134666666666667e-05,8.495416666657414e-06,4.962208333333333e-05,1.4154166666666667e-06,0.0018851224999999999,0.988909615,1.506625e-05,1.955833333333334e-06,0.0,5.679583333333333e-06,2.8370833333333336e-06,0.0,0.0,0.0,1.2712500000000001e-06,0.0,0.0,0.0,0.0
2022-11-14,0.0005109504166667738,0.0085966225,1.134666666666667e-05,8.495416666657414e-06,4.962208333333333e-05,1.4154166666666667e-06,0.0018851224999999999,0.988909615,1.506625e-05,1.955833333333334e-06,0.0,5.679583333333333e-06,2.8370833333333336e-06,0.0,0.0,0.0,1.2712500000000001e-06,0.0,0.0,0.0,0.0
2022-11-15,0.0004958688000001012,0.011501332,1.0892800000000002e-05,8.155599999991117e-06,6.291680000000001e-05,1.3588e-06,0.0023112344,0.9855825032,1.44636e-05,1.8776000000000002e-06,0.0,5.4524e-06,2.7236000000000005e-06,0.0,0.0,0.0,1.2204e-06,0.0,0.0,0.0,0.0
