,collection_date,lineage,abundance
5519,2024-06-19,JN.1.X,0.24793601
5520,2024-05-30,JN.1.X,0.6101004199999998
5521,2022-10-18,JN.1.X,0.0
5522,2023-04-25,JN.1.X,0.0
5523,2022-11-23,JN.1.X,0.0
5524,2024-05-28,JN.1.X,0.9985747099999999
5525,2024-05-07,JN.1.X,0.19996919000000002
5526,2025-02-03,JN.1.X,0.00031549
5527,2024-12-03,JN.1.X,0.0
5528,2023-10-18,JN.1.X,0.0
5529,2024-12-02,JN.1.X,0.26156939
5530,2022-04-26,JN.1.X,0.0
5531,2023-10-06,JN.1.X,0.00038846
5532,2024-10-22,JN.1.X,0.0
5533,2025-01-07,JN.1.X,0.4441558000000002
5534,2022-08-23,JN.1.X,0.0
5535,2023-10-11,JN.1.X,0.00012227
5536,2024-02-20,JN.1.X,0.79484976
5537,2024-02-02,JN.1.X,0.309107
5538,2024-08-14,JN.1.X,0.00024387
5539,2024-11-14,JN.1.X,0.0021241299999999997
5540,2024-05-16,JN.1.X,0.5745640999999998
5541,2024-11-12,JN.1.X,3.513e-05
5542,2024-02-29,JN.1.X,0.63916094
5543,2024-07-24,JN.1.X,0.01068572
5544,2023-05-09,JN.1.X,0.0
5545,2022-12-05,JN.1.X,0.0
5546,2024-04-30,JN.1.X,0.49230904999999986
5547,2024-03-20,JN.1.X,0.8941872700000005
5548,2023-10-26,JN.1.X,0.0
5549,2022-04-19,JN.1.X,0.0
5550,2024-08-07,JN.1.X,0.23654376999999996
5551,2023-10-17,JN.1.X,0.00021009
5552,2022-05-31,JN.1.X,0.0
5553,2021-12-14,JN.1.X,0.0
5554,2025-01-14,JN.1.X,0.9981195699999998
5555,2024-05-20,JN.1.X,0.99937126
5556,2023-10-23,JN.1.X,0.0
5557,2024-12-06,JN.1.X,0.12746588
5558,2023-11-03,JN.1.X,8.517e-05
5559,2024-04-17,JN.1.X,0.9175400399999999
5560,2025-01-22,JN.1.X,0.13823213999999995
5561,2023-05-16,JN.1.X,0.0
5562,2022-08-11,JN.1.X,4.3e-07
5563,2022-09-27,JN.1.X,2.2e-07
5564,2024-10-22,JN.1.X,0.4371507200000001
5565,2024-04-18,JN.1.X,0.9989966699999997
5566,2023-05-23,JN.1.X,0.0
5567,2024-01-30,JN.1.X,0.84634617
5568,2024-08-06,JN.1.X,0.83736305
5569,2023-03-21,JN.1.X,0.0
5570,2024-12-04,JN.1.X,0.24699255999999997
5571,2024-08-21,JN.1.X,0.0007648
5572,2023-11-14,JN.1.X,0.00010712
5573,2023-08-31,JN.1.X,0.0
5574,2022-10-11,JN.1.X,0.0
5575,2024-05-27,JN.1.X,0.8082290199999991
5576,2024-08-22,JN.1.X,0.99958075
5577,2024-04-18,JN.1.X,0.27804327999999995
5578,2024-07-08,JN.1.X,0.00048762999999999996
5579,2024-11-05,JN.1.X,0.6153712800000001
5580,2024-08-05,JN.1.X,0.99988
5581,2024-09-04,JN.1.X,0.6734013099999999
5582,2023-11-15,JN.1.X,5.229e-05
5583,2024-02-13,JN.1.X,0.93072838
5584,2024-11-12,JN.1.X,0.0
5585,2025-02-04,JN.1.X,0.32913666
5586,2024-07-23,JN.1.X,0.88972594
5587,2023-10-11,JN.1.X,0.0
5588,2024-07-16,JN.1.X,0.9998130299999998
5589,2022-04-26,JN.1.X,0.0
5590,2022-08-23,JN.1.X,0.0
5591,2023-04-25,JN.1.X,0.0
5592,2022-10-19,JN.1.X,0.0
5593,2024-06-26,JN.1.X,0.52036916
5594,2024-08-23,JN.1.X,0.9383574100000001
5595,2024-08-02,JN.1.X,0.35961774
5596,2024-06-19,JN.1.X,0.48866933999999995
5597,2024-04-23,JN.1.X,0.7116676999999998
5598,2024-06-14,JN.1.X,0.4165102400000001
5599,2024-08-12,JN.1.X,0.0
5600,2024-07-23,JN.1.X,9.076e-05
5601,2023-10-17,JN.1.X,0.0
5602,2022-05-17,JN.1.X,0.0
5603,2022-11-29,JN.1.X,0.0
5604,2023-05-23,JN.1.X,0.0
5605,2022-04-19,JN.1.X,0.0
5606,2024-05-08,JN.1.X,0.9999624799999999
5607,2023-10-06,JN.1.X,0.0
5608,2023-02-22,JN.1.X,0.0
5609,2024-11-13,JN.1.X,0.9981067100000001
5610,2022-12-05,JN.1.X,0.0
5611,2024-07-25,JN.1.X,0.575758
5612,2024-04-26,JN.1.X,0.49977455
5613,2024-04-04,JN.1.X,0.5859952300000001
5614,2023-03-22,JN.1.X,0.0
5615,2025-02-04,JN.1.X,0.0
5616,2024-08-05,JN.1.X,0.0005491000000000001
5617,2023-07-26,JN.1.X,0.0
5618,2023-09-19,JN.1.X,4.4e-07
5619,2022-09-28,JN.1.X,0.0
5620,2024-11-29,JN.1.X,0.0
5621,2024-07-01,JN.1.X,0.06144174
5622,2024-08-23,JN.1.X,0.31658943999999994
5623,2024-07-31,JN.1.X,0.008832620000000001
5624,2022-08-10,JN.1.X,0.0
5625,2024-08-07,JN.1.X,0.9986015899999997
5626,2023-05-16,JN.1.X,0.0
5627,2024-08-16,JN.1.X,6.654e-05
5628,2024-08-01,JN.1.X,0.22033876000000005
5629,2024-08-13,JN.1.X,0.6031786799999999
5630,2023-09-07,JN.1.X,0.00024322
5631,2023-08-04,JN.1.X,0.0
5632,2023-08-11,JN.1.X,0.0
5633,2023-10-18,JN.1.X,1.39e-06
5634,2024-08-12,JN.1.X,0.9998633400000001
5635,2024-08-07,JN.1.X,0.2759647999999999
5636,2024-03-27,JN.1.X,0.9996971299999999
5637,2024-06-14,JN.1.X,0.74596976
5638,2022-10-19,JN.1.X,0.0
5639,2024-11-20,JN.1.X,0.30789168000000006
5640,2023-04-26,JN.1.X,0.0
5641,2023-10-02,JN.1.X,0.0
5642,2025-01-08,JN.1.X,0.08726132000000002
5643,2022-04-26,JN.1.X,0.0
5644,2022-01-18,JN.1.X,2.333e-05
5645,2024-07-17,JN.1.X,0.0003850099999999999
5646,2024-05-20,JN.1.X,0.07314396000000001
5647,2024-07-10,JN.1.X,0.8017655399999999
5648,2022-10-11,JN.1.X,0.0
5649,2023-08-31,JN.1.X,0.0
5650,2023-11-15,JN.1.X,0.00011203
5651,2024-05-16,JN.1.X,0.0008411000000000001
5652,2024-10-14,JN.1.X,0.26417161
5653,2024-10-01,JN.1.X,0.55046936
5654,2022-07-05,JN.1.X,0.0
5655,2024-09-30,JN.1.X,0.08509821000000001
5656,2023-09-20,JN.1.X,5.9e-07
5657,2024-04-22,JN.1.X,0.9992011599999998
5658,2024-11-01,JN.1.X,0.5909572999999999
5659,2024-04-09,JN.1.X,0.7346580800000002
5660,2024-11-06,JN.1.X,0.32326722999999996
5661,2024-01-23,JN.1.X,0.506667
5662,2024-08-13,JN.1.X,0.3418827
5663,2021-12-07,JN.1.X,0.0
5664,2024-06-26,JN.1.X,0.99919987
5665,2024-05-15,JN.1.X,0.8256703099999999
5666,2022-10-03,JN.1.X,0.0
5667,2024-04-15,JN.1.X,0.10345298
5668,2024-10-09,JN.1.X,0.27801451
5669,2023-05-15,JN.1.X,0.0
5670,2024-04-15,JN.1.X,0.6652449399999999
5671,2023-11-02,JN.1.X,0.00017276
5672,2022-09-26,JN.1.X,0.0
5673,2024-10-01,JN.1.X,0.3176649
5674,2024-02-09,JN.1.X,0.6267579000000001
5675,2024-09-23,JN.1.X,0.44895008000000003
5676,2024-06-26,JN.1.X,0.24826049000000003
5677,2025-02-25,JN.1.X,0.00015162
5678,2022-11-09,JN.1.X,1.726e-05
5679,2023-08-15,JN.1.X,0.0
5680,2024-02-07,JN.1.X,0.9990849999999998
5681,2023-10-26,JN.1.X,0.0
5682,2024-10-07,JN.1.X,0.36203189
5683,2024-02-15,JN.1.X,0.99906736
5684,2024-05-03,JN.1.X,0.99925786
5685,2024-07-09,JN.1.X,0.08363084000000001
5686,2024-08-30,JN.1.X,0.0
5687,2022-12-06,JN.1.X,0.0
5688,2024-05-14,JN.1.X,0.5068967500000001
5689,2023-10-03,JN.1.X,0.00019399
5690,2024-08-15,JN.1.X,0.23921712000000003
5691,2022-04-19,JN.1.X,0.0
5692,2023-05-23,JN.1.X,0.0
5693,2023-09-28,JN.1.X,0.0
5694,2024-11-06,JN.1.X,0.7062449099999997
5695,2023-01-17,JN.1.X,0.0
5696,2024-05-21,JN.1.X,0.15346375
5697,2023-10-03,JN.1.X,0.0
5698,2024-03-18,JN.1.X,9.297e-05
5699,2024-10-24,JN.1.X,0.00028096
5700,2022-04-26,JN.1.X,0.0
5701,2024-10-31,JN.1.X,0.6588873299999999
5702,2024-07-09,JN.1.X,0.00099217
5703,2024-09-25,JN.1.X,0.6394317199999999
5704,2023-10-18,JN.1.X,0.00047521
5705,2025-02-17,JN.1.X,0.0005014500000000001
5706,2022-11-22,JN.1.X,1.994e-05
5707,2023-04-26,JN.1.X,0.0
5708,2022-10-18,JN.1.X,0.0
5709,2024-11-25,JN.1.X,0.49065021999999997
5710,2024-03-07,JN.1.X,0.9612347599999997
5711,2024-02-02,JN.1.X,0.26279082
5712,2024-08-29,JN.1.X,1.0
5713,2024-06-25,JN.1.X,0.41206094000000004
5714,2024-08-20,JN.1.X,0.19505317
5715,2024-08-20,JN.1.X,0.06005134
5716,2022-07-11,JN.1.X,0.00010559999999999999
5717,2025-02-04,JN.1.X,0.00033538000000000003
5718,2023-09-20,JN.1.X,0.0
5719,2024-11-19,JN.1.X,0.00035104
5720,2024-06-07,JN.1.X,0.20609574999999997
5721,2025-02-05,JN.1.X,0.29340100999999996
5722,2023-11-15,JN.1.X,4.7e-07
5723,2023-08-31,JN.1.X,0.0
5724,2022-04-25,JN.1.X,0.0
5725,2024-05-10,JN.1.X,0.0038368299999999964
5726,2024-07-23,JN.1.X,0.5156385000000003
5727,2024-03-26,JN.1.X,0.99978022
5728,2023-07-13,JN.1.X,0.0
5729,2025-02-04,JN.1.X,0.00013654
5730,2022-01-18,JN.1.X,0.0
5731,2024-09-20,JN.1.X,0.37150500000000003
5732,2024-10-09,JN.1.X,0.15608088
5733,2024-07-29,JN.1.X,0.22396067000000003
5734,2024-07-08,JN.1.X,0.33444499
5735,2024-10-07,JN.1.X,0.02808331
5736,2024-11-26,JN.1.X,0.38119857999999995
5737,2025-01-14,JN.1.X,7.304e-05
5738,2023-10-06,JN.1.X,0.0
5739,2024-04-22,JN.1.X,0.61434752
5740,2022-04-19,JN.1.X,0.0
5741,2023-10-26,JN.1.X,0.0
5742,2024-08-20,JN.1.X,0.5725840199999999
5743,2024-01-10,JN.1.X,0.0
5744,2024-08-29,JN.1.X,0.49870433000000003
5745,2022-12-06,JN.1.X,0.0
5746,2022-02-22,JN.1.X,0.0
5747,2023-05-09,JN.1.X,0.0
5748,2022-11-09,JN.1.X,0.0
5749,2025-02-28,JN.1.X,0.24794897999999993
5750,2023-08-15,JN.1.X,0.0
5751,2024-05-24,JN.1.X,0.35479776
5752,2024-04-25,JN.1.X,0.9998474499999996
5753,2024-12-03,JN.1.X,1.00000003
5754,2025-02-05,JN.1.X,0.00030032
5755,2024-03-12,JN.1.X,0.59555016
5756,2025-01-29,JN.1.X,0.00032668
5757,2023-12-20,JN.1.X,0.0
5758,2024-08-27,JN.1.X,9.717e-05
5759,2023-09-05,JN.1.X,0.0
5760,2024-05-08,JN.1.X,0.7023263199999997
5761,2023-05-16,JN.1.X,0.0
5762,2023-08-25,JN.1.X,0.0
5763,2023-03-27,JN.1.X,0.0
5764,2024-11-06,JN.1.X,0.09700579000000001
5765,2024-11-04,JN.1.X,0.33076418
5766,2024-03-18,JN.1.X,0.00033489999999999995
5767,2024-08-06,JN.1.X,0.43532317
5768,2024-02-12,JN.1.X,0.0
5769,2024-02-15,JN.1.X,0.51238796
5770,2022-04-19,JN.1.X,0.0
5771,2024-09-30,JN.1.X,0.00016551
5772,2022-11-29,JN.1.X,0.0
5773,2024-10-08,JN.1.X,0.29837359999999996
5774,2023-10-26,JN.1.X,4.3e-07
5775,2024-11-29,JN.1.X,0.008073170000000001
5776,2022-10-25,JN.1.X,0.0
5777,2023-04-19,JN.1.X,0.0
5778,2025-02-26,JN.1.X,9.457e-05
5779,2024-09-12,JN.1.X,0.30132084
5780,2022-03-22,JN.1.X,0.0
5781,2022-05-03,JN.1.X,0.0
5782,2025-02-04,JN.1.X,0.000294
5783,2023-09-29,JN.1.X,0.0
5784,2023-10-03,JN.1.X,0.0001692
5785,2022-11-22,JN.1.X,0.0
5786,2022-10-18,JN.1.X,0.0
5787,2025-01-21,JN.1.X,0.00043002000000000003
5788,2023-10-18,JN.1.X,0.0
5789,2024-04-02,JN.1.X,0.5271189100000001
5790,2023-08-02,JN.1.X,0.0
5791,2024-02-05,JN.1.X,0.9993450500000001
5792,2024-12-05,JN.1.X,0.0
5793,2022-03-08,JN.1.X,0.0
5794,2023-01-10,JN.1.X,3.505e-05
5795,2024-06-25,JN.1.X,0.23968519
5796,2024-04-04,JN.1.X,0.005791940000000001
5797,2023-09-20,JN.1.X,0.00022229999999999998
5798,2024-11-22,JN.1.X,0.22385819
5799,2022-06-14,JN.1.X,0.0
5800,2024-08-23,JN.1.X,0.03073441
5801,2024-02-23,JN.1.X,0.9999996099999997
5802,2024-10-21,JN.1.X,0.17188685000000004
5803,2023-11-15,JN.1.X,2e-07
5804,2022-09-06,JN.1.X,0.0
5805,2024-05-16,JN.1.X,0.33924945999999995
5806,2023-04-24,JN.1.X,0.0
5807,2024-06-18,JN.1.X,0.3277654000000001
5808,2024-03-06,JN.1.X,0.93980209
5809,2024-10-08,JN.1.X,0.38540384999999994
5810,2024-05-07,JN.1.X,0.5940373599999996
5811,2024-11-27,JN.1.X,0.11454101
5812,2024-11-26,JN.1.X,0.20681898
5813,2024-09-03,JN.1.X,0.15025453000000005
5814,2024-08-20,JN.1.X,0.73507692
5815,2023-07-26,JN.1.X,0.0
5816,2024-03-13,JN.1.X,0.7850847900000001
5817,2024-08-20,JN.1.X,0.6158445400000001
5818,2023-03-27,JN.1.X,0.0
5819,2023-08-25,JN.1.X,0.0
5820,2024-09-12,JN.1.X,0.9995039499999999
5821,2024-09-25,JN.1.X,0.5246187999999999
5822,2022-08-10,JN.1.X,0.0
5823,2024-04-17,JN.1.X,0.44710304000000006
5824,2024-02-16,JN.1.X,0.9987082800000006
5825,2024-04-18,JN.1.X,0.99977757
5826,2024-12-18,JN.1.X,9.835e-05
5827,2024-04-23,JN.1.X,0.9994580200000002
5828,2022-03-22,JN.1.X,0.0
5829,2021-12-21,JN.1.X,0.0
5830,2025-01-29,JN.1.X,0.0
5831,2023-08-15,JN.1.X,0.0
5832,2024-07-17,JN.1.X,0.9989645100000001
5833,2022-10-26,JN.1.X,0.0
5834,2024-10-23,JN.1.X,0.31429805000000005
5835,2023-04-19,JN.1.X,0.0
5836,2024-05-23,JN.1.X,0.52872824
5837,2023-05-09,JN.1.X,2.6e-07
5838,2022-11-28,JN.1.X,0.0
5839,2024-08-01,JN.1.X,0.0012042300000000001
5840,2024-04-03,JN.1.X,0.46453355999999996
5841,2024-04-28,JN.1.X,0.0005213700000000001
5842,2023-10-26,JN.1.X,0.0011148299999999998
5843,2022-04-19,JN.1.X,0.0
5844,2023-10-09,JN.1.X,0.0
5845,2024-02-20,JN.1.X,0.6156302100000002
5846,2024-07-16,JN.1.X,5.363e-05
5847,2024-11-27,JN.1.X,0.05304817999999999
5848,2024-11-11,JN.1.X,0.0196471
5849,2024-05-14,JN.1.X,0.18891339999999998
5850,2024-09-27,JN.1.X,0.40707269999999995
5851,2024-03-28,JN.1.X,0.33151430000000004
5852,2023-08-03,JN.1.X,0.0
5853,2023-05-09,JN.1.X,0.0
5854,2022-10-17,JN.1.X,0.0
5855,2023-04-25,JN.1.X,0.0
5856,2022-11-30,JN.1.X,6.3e-07
5857,2025-01-14,JN.1.X,0.052280650000000005
5858,2022-05-03,JN.1.X,0.0
5859,2023-10-03,JN.1.X,0.0
5860,2024-10-15,JN.1.X,0.03925188
5861,2023-09-29,JN.1.X,0.00019317
5862,2024-08-14,JN.1.X,0.06248899999999999
5863,2023-04-25,JN.1.X,4.29e-06
5864,2024-04-09,JN.1.X,0.9595809399999983
5865,2024-10-08,JN.1.X,0.6107962799999997
5866,2023-04-05,JN.1.X,0.0
5867,2022-09-13,JN.1.X,0.0
5868,2021-12-21,JN.1.X,0.0
5869,2024-08-26,JN.1.X,0.48834463
5870,2024-08-07,JN.1.X,0.05933192999999999
5871,2023-09-20,JN.1.X,0.00031017999999999996
5872,2024-02-28,JN.1.X,0.8357296899999999
5873,2022-06-21,JN.1.X,0.0
5874,2022-10-24,JN.1.X,3.17e-06
5875,2024-09-03,JN.1.X,0.58759135
5876,2024-01-15,JN.1.X,0.22429860000000001
5877,2024-02-26,JN.1.X,0.19628562
5878,2025-02-18,JN.1.X,0.0
5879,2023-10-04,JN.1.X,0.0
5880,2023-10-09,JN.1.X,0.0
5881,2024-06-25,JN.1.X,0.29446995000000004
5882,2022-01-04,JN.1.X,0.0
5883,2023-05-31,JN.1.X,0.0
5884,2022-04-19,JN.1.X,0.0
5885,2024-08-14,JN.1.X,0.041311850000000004
5886,2023-10-25,JN.1.X,0.0
5887,2024-07-17,JN.1.X,0.36729295999999995
5888,2023-05-09,JN.1.X,0.0
5889,2024-08-12,JN.1.X,0.35860494000000004
5890,2024-11-19,JN.1.X,0.55259164
5891,2024-07-31,JN.1.X,0.39292565
5892,2023-03-29,JN.1.X,0.0
5893,2024-07-24,JN.1.X,0.94957882
5894,2024-08-27,JN.1.X,0.99999964
5895,2023-09-27,JN.1.X,1.1e-06
5896,2023-12-06,JN.1.X,0.0
5897,2024-06-10,JN.1.X,0.4305103699999999
5898,2024-10-04,JN.1.X,0.09508951999999998
5899,2023-09-06,JN.1.X,0.0
5900,2024-05-09,JN.1.X,0.46223596999999994
5901,2022-03-28,JN.1.X,0.0
5902,2022-08-10,JN.1.X,0.0
5903,2023-03-06,JN.1.X,0.0
5904,2023-11-02,JN.1.X,0.0
5905,2024-11-13,JN.1.X,0.0
5906,2023-11-08,JN.1.X,0.0
5907,2024-02-14,JN.1.X,0.99973731
5908,2023-08-29,JN.1.X,0.0
5909,2024-09-11,JN.1.X,0.6115056899999999
5910,2024-07-29,JN.1.X,0.44095899000000005
5911,2024-04-22,JN.1.X,0.6441218599999997
5912,2024-07-30,JN.1.X,0.40282386000000003
5913,2022-06-21,JN.1.X,0.0
5914,2024-03-25,JN.1.X,0.6553753300000005
5915,2023-09-20,JN.1.X,0.00037876999999999995
5916,2024-05-23,JN.1.X,0.08092974
5917,2024-04-08,JN.1.X,0.9765642299999998
5918,2021-12-14,JN.1.X,0.0
5919,2023-08-18,JN.1.X,2.91e-06
5920,2023-04-05,JN.1.X,0.0
5921,2023-08-03,JN.1.X,0.0
5922,2024-12-02,JN.1.X,0.7510706299999997
5923,2024-10-07,JN.1.X,0.9994618800000002
5924,2024-04-15,JN.1.X,0.9994783699999998
5925,2023-10-03,JN.1.X,0.0
5926,2022-05-03,JN.1.X,0.0
5927,2023-10-18,JN.1.X,0.0
5928,2023-04-11,JN.1.X,0.0
5929,2022-10-18,JN.1.X,0.0
5930,2024-07-30,JN.1.X,0.13774299
5931,2024-12-03,JN.1.X,0.5659862000000001
5932,2023-10-26,JN.1.X,0.0
5933,2022-01-10,JN.1.X,0.0
5934,2023-10-09,JN.1.X,8.258e-05
5935,2024-11-15,JN.1.X,0.00012279999999999998
5936,2022-04-19,JN.1.X,0.0
5937,2021-12-14,JN.1.X,0.0
5938,2023-10-04,JN.1.X,5.2e-07
5939,2022-10-25,JN.1.X,2.1e-07
5940,2025-01-07,JN.1.X,0.029941709999999996
5941,2024-01-15,JN.1.X,0.0
5942,2023-08-15,JN.1.X,0.0
5943,2023-09-05,JN.1.X,0.0
5944,2024-07-03,JN.1.X,0.6911851600000001
5945,2023-11-02,JN.1.X,0.0
5946,2023-09-05,JN.1.X,0.00017445
5947,2024-09-20,JN.1.X,0.8750609099999995
5948,2023-05-24,JN.1.X,0.0
5949,2024-09-03,JN.1.X,0.5644002399999999
5950,2024-09-09,JN.1.X,0.0
5951,2023-07-18,JN.1.X,0.0
5952,2023-07-27,JN.1.X,0.0
5953,2024-02-12,JN.1.X,0.18446329
5954,2024-09-30,JN.1.X,0.00093832
5955,2023-08-25,JN.1.X,2.25e-06
5956,2021-12-20,JN.1.X,0.0
5957,2024-04-29,JN.1.X,0.8322507299999999
5958,2024-03-06,JN.1.X,0.67032247
5959,2022-06-28,JN.1.X,0.0
5960,2022-09-06,JN.1.X,0.0
5961,2023-09-19,JN.1.X,0.00012828
5962,2024-04-11,JN.1.X,0.0
5963,2024-08-27,JN.1.X,2.26e-06
5964,2024-08-15,JN.1.X,0.009456580000000001
5965,2023-08-28,JN.1.X,0.0
5966,2023-10-17,JN.1.X,0.0
5967,2024-04-22,JN.1.X,0.21278914
5968,2022-10-12,JN.1.X,0.0
5969,2023-04-12,JN.1.X,0.0
5970,2022-11-22,JN.1.X,0.0
5971,2024-04-25,JN.1.X,0.9174975900000002
5972,2023-10-03,JN.1.X,9e-07
5973,2023-09-28,JN.1.X,0.0
5974,2024-10-21,JN.1.X,0.5036314199999999
5975,2024-10-02,JN.1.X,0.5415049399999999
5976,2022-05-03,JN.1.X,6.33e-06
5977,2024-05-13,JN.1.X,0.43468261
5978,2024-12-10,JN.1.X,0.99464416
5979,2024-04-09,JN.1.X,0.18301982999999994
5980,2024-03-13,JN.1.X,0.5887891500000003
5981,2024-07-05,JN.1.X,0.63560873
5982,2024-07-02,JN.1.X,0.84406441
5983,2024-07-09,JN.1.X,0.00038626999999999997
5984,2024-10-08,JN.1.X,0.28217673000000004
5985,2022-03-07,JN.1.X,0.0
5986,2024-02-05,JN.1.X,0.21246623999999997
5987,2023-10-25,JN.1.X,0.0
5988,2024-10-10,JN.1.X,0.32011980999999995
5989,2024-03-14,JN.1.X,0.7956509799999999
5990,2024-11-26,JN.1.X,0.8902833799999984
5991,2024-12-03,JN.1.X,0.3339344599999999
5992,2022-05-10,JN.1.X,2e-07
5993,2024-10-22,JN.1.X,0.00109607
5994,2023-04-18,JN.1.X,0.0
5995,2022-11-08,JN.1.X,1.797e-05
5996,2023-10-20,JN.1.X,2.1400000000000003e-06
5997,2022-05-10,JN.1.X,0.0
5998,2024-04-30,JN.1.X,0.0
5999,2023-05-24,JN.1.X,0.0
6000,2024-12-11,JN.1.X,0.15515368999999998
6001,2023-09-15,JN.1.X,0.0
6002,2024-12-03,JN.1.X,0.12810521
6003,2024-11-12,JN.1.X,0.00015732
6004,2023-09-05,JN.1.X,0.0
6005,2022-05-03,JN.1.X,6.08e-06
6006,2024-08-27,JN.1.X,0.28292389999999995
6007,2023-11-13,JN.1.X,3.281e-05
6008,2022-09-28,JN.1.X,0.0
6009,2024-03-05,JN.1.X,0.011065670000000001
6010,2024-07-17,JN.1.X,0.10137368999999997
6011,2023-02-27,JN.1.X,0.0
6012,2022-04-11,JN.1.X,6.399e-05
6013,2024-04-08,JN.1.X,0.44570547000000005
6014,2024-11-26,JN.1.X,0.47360126
6015,2024-07-01,JN.1.X,0.9998701299999998
6016,2023-11-07,JN.1.X,6.57e-05
6017,2024-05-08,JN.1.X,0.43700358
6018,2023-10-30,JN.1.X,1.57e-06
6019,2024-05-13,JN.1.X,0.07569959999999998
6020,2024-10-22,JN.1.X,6.251000000000001e-05
6021,2024-10-02,JN.1.X,0.4540659400000001
6022,2024-10-23,JN.1.X,0.00454276
6023,2024-06-27,JN.1.X,0.35189154
6024,2022-01-24,JN.1.X,0.0
6025,2024-11-13,JN.1.X,0.10290601
6026,2025-01-14,JN.1.X,0.37560138000000004
6027,2022-05-03,JN.1.X,0.0
6028,2024-03-12,JN.1.X,0.36847061999999986
6029,2023-08-07,JN.1.X,0.00015768
6030,2023-04-12,JN.1.X,0.0
6031,2022-01-25,JN.1.X,0.0
6032,2023-10-24,JN.1.X,0.0007911400000000001
6033,2022-04-05,JN.1.X,0.0
6034,2024-08-29,JN.1.X,0.18125569
6035,2023-09-10,JN.1.X,0.00035198
6036,2024-05-08,JN.1.X,0.5756071899999999
6037,2022-05-16,JN.1.X,0.0
6038,2024-10-30,JN.1.X,0.44997456999999996
6039,2025-01-14,JN.1.X,0.0005843299999999999
6040,2022-11-01,JN.1.X,0.0
6041,2023-04-18,JN.1.X,0.0
6042,2023-10-20,JN.1.X,0.0
6043,2024-05-02,JN.1.X,0.29471520000000007
6044,2022-02-15,JN.1.X,0.0
6045,2022-05-10,JN.1.X,0.0
6046,2023-10-05,JN.1.X,1.67e-06
6047,2024-07-30,JN.1.X,0.15308900000000003
6048,2024-08-14,JN.1.X,0.00040458000000000003
6049,2024-02-21,JN.1.X,0.99871386
6050,2023-12-12,JN.1.X,0.0
6051,2024-05-23,JN.1.X,0.6243028000000004
6052,2024-05-14,JN.1.X,0.6544765799999999
6053,2024-11-20,JN.1.X,0.00016905999999999998
6054,2024-10-15,JN.1.X,0.11304019999999998
6055,2023-08-24,JN.1.X,0.0
6056,2022-09-27,JN.1.X,0.0
6057,2023-09-05,JN.1.X,0.0
6058,2022-05-03,JN.1.X,0.0
6059,2024-04-15,JN.1.X,0.00020899999999999998
6060,2023-01-31,JN.1.X,0.0
6061,2022-10-18,JN.1.X,0.0
6062,2024-04-23,JN.1.X,0.24037873999999998
6063,2024-10-09,JN.1.X,0.03448291
6064,2024-04-24,JN.1.X,0.6501424000000001
6065,2024-10-22,JN.1.X,0.0003654
6066,2023-05-24,JN.1.X,0.0
6067,2024-05-22,JN.1.X,0.57712953
6068,2024-10-09,JN.1.X,0.35096082999999995
6069,2024-08-14,JN.1.X,0.50274352
6070,2023-05-26,JN.1.X,8.220000000000003e-06
6071,2024-03-25,JN.1.X,0.06310862999999989
6072,2022-01-24,JN.1.X,0.0
6073,2023-10-31,JN.1.X,0.00011224
6074,2023-11-07,JN.1.X,0.0
6075,2024-03-01,JN.1.X,0.92614942
6076,2023-08-22,JN.1.X,0.0
6077,2024-07-16,JN.1.X,0.7574547099999998
6078,2022-04-11,JN.1.X,0.0
6079,2024-01-18,JN.1.X,0.79617728
6080,2024-08-12,JN.1.X,0.05263474
6081,2022-09-07,JN.1.X,0.0
6082,2024-04-15,JN.1.X,0.0058115400000000005
6083,2023-07-21,JN.1.X,0.0
6084,2022-04-05,JN.1.X,0.0
6085,2024-08-27,JN.1.X,0.6687038700000001
6086,2022-08-03,JN.1.X,8.8e-07
6087,2024-05-22,JN.1.X,0.9997688299999999
6088,2023-09-10,JN.1.X,0.0
6089,2024-05-20,JN.1.X,0.8594742099999998
6090,2024-11-04,JN.1.X,0.15805199000000003
6091,2023-10-24,JN.1.X,6.79e-06
6092,2024-10-08,JN.1.X,0.62128569
6093,2024-02-28,JN.1.X,0.9999978900000004
6094,2024-02-22,JN.1.X,0.19979885
6095,2023-10-16,JN.1.X,0.00727565
6096,2023-04-11,JN.1.X,0.0
6097,2024-11-27,JN.1.X,0.005437419999999999
6098,2024-06-18,JN.1.X,0.0
6099,2024-03-15,JN.1.X,0.4357915600000002
6100,2022-05-03,JN.1.X,0.0
6101,2022-09-27,JN.1.X,0.0
6102,2023-03-28,JN.1.X,0.0
6103,2023-08-23,JN.1.X,2.5e-07
6104,2024-10-29,JN.1.X,0.2967436000000001
6105,2023-05-18,JN.1.X,0.0
6106,2023-09-26,JN.1.X,0.0
6107,2024-07-23,JN.1.X,0.31528702
6108,2024-05-28,JN.1.X,0.1576853
6109,2023-07-11,JN.1.X,0.0
6110,2024-03-01,JN.1.X,0.0014217500000000003
6111,2024-07-16,JN.1.X,0.4228618900000001
6112,2023-02-01,JN.1.X,0.0
6113,2025-02-19,JN.1.X,0.00431138
6114,2024-06-26,JN.1.X,0.33158819999999994
6115,2022-03-22,JN.1.X,0.0
6116,2024-04-18,JN.1.X,0.41821627999999994
